badly	-2.1	0.7	[-2, -3, -2, -1, -3, -2, -3, -2, -1, -2]
bailout	-0.4	1.35647	[-1, 0, 0, 2, -2, -1, -2, 2, -1, -1]
bamboozle	-1.5	1.0247	[-3, -2, -2, -1, -2, -2, 1, -1, -1, -2]
bamboozled	-1.5	1.11803	[-1, 0, -2, -4, -2, -1, -2, -1, 0, -2]
bamboozles	-1.5	1.0247	[-1, 0, -2, -4, -2, -1, -2, -1, -1, -1]
ban	-2.6	1.0198	[-4, -3, -4, -3, -2, -1, -3, -2, -1, -3]
banish	-1.9	0.9434	[-2, -2, -2, -2, -1, -3, -1, -1, -1, -4]
bankrupt	-2.6	1.0198	[-4, -4, -2, -2, -4, -3, -2, -2, -1, -2]
bankster	-2.1	0.53852	[-3, -1, -2, -2, -2, -2, -2, -3, -2, -2]
banned	-2.0	1.0	[-2, -1, -1, -1, -2, -2, -4, -3, -3, -1]
barrier	-0.5	0.92195	[-2, 0, 0, -2, -1, -1, 1, 0, 0, 0]
bashful	-0.1	1.13578	[-1, 2, -1, 0, -1, 2, 0, 0, -1, -1]
bashfulness	-0.8	0.9798	[-2, -1, 1, 1, -1, -2, -1, -1, -1, -1]
bastard	-2.5	0.67082	[-2, -4, -2, -3, -2, -2, -3, -3, -2, -2]
bastardies	-1.8	0.87178	[-2, -1, -3, -2, -2, -2, -1, 0, -2, -3]
bastardise	-2.1	0.83066	[-2, -1, -4, -2, -2, -3, -2, -2, -2, -1]
bastardised	-2.3	0.9	[-3, -2, -3, -1, -2, -3, -4, -1, -2, -2]
bastardises	-2.3	1.18743	[-1, -4, -2, -3, -3, 0, -2, -4, -2, -2]
bastardising	-2.6	0.8	[-3, -2, -3, -2, -2, -1, -3, -4, -3, -3]
bastardization	-2.4	1.28062	[-1, -3, -4, -4, -2, -2, -2, 0, -2, -4]
bastardizations	-2.1	0.7	[-2, -1, -3, -3, -2, -2, -3, -1, -2, -2]
bastardize	-2.4	0.66332	[-2, -2, -3, -2, -2, -3, -4, -2, -2, -2]
bastardized	-2.0	0.7746	[-2, -1, -1, -2, -3, -2, -3, -2, -1, -3]
bastardizes	-1.8	0.87178	[-2, -1, -1, -2, -2, -2, -3, -3, 0, -2]
bastardizing	-2.3	0.9	[-2, -2, -1, -4, -3, -2, -1, -2, -3, -3]
bastardly	-2.7	0.64031	[-3, -3, -2, -2, -3, -2, -2, -4, -3, -3]
bastards	-3.0	0.63246	[-4, -2, -3, -3, -4, -3, -3, -3, -3, -2]
bastardy	-2.7	1.1	[-4, -3, -2, -2, -4, -3, -3, -3, -3, 0]
battle	-1.6	1.28062	[-1, -3, 0, -3, -2, -3, -2, -2, 1, -1]
battled	-1.2	0.87178	[0, 0, -2, 0, -2, -1, -2, -1, -2, -2]
battlefield	-1.6	0.8	[-2, -2, 0, -1, -2, -1, -3, -2, -1, -2]
battlefields	-0.9	1.22066	[-1, -1, 0, 0, -4, -1, 0, 0, 0, -2]
battlefront	-1.2	0.87178	[-1, 0, -2, -1, 0, -3, -1, -2, -1, -1]
battlefronts	-0.8	1.16619	[0, 0, -2, -1, 0, -3, -1, 1, -2, 0]
battleground	-1.7	0.78102	[-2, 0, -2, -2, -1, -2, -2, -3, -1, -2]
battlegrounds	-0.6	1.35647	[2, -2, 0, -1, 0, -2, -2, -2, 0, 1]
battlement	-0.4	0.8	[0, -1, 0, -1, 0, -2, 0, 1, 0, -1]
battlements	-0.4	0.66332	[0, 0, 0, 0, 0, -1, -2, 0, -1, 0]
battler	-0.8	1.4	[2, 0, -2, 0, -2, 1, -2, -1, -2, -2]
battlers	-0.2	0.9798	[-1, 0, 2, -2, 0, 0, 0, -1, 0, 0]
battles	-1.6	0.4899	[-1, -1, -2, -1, -2, -2, -2, -1, -2, -2]
battleship	-0.1	1.3	[2, -3, -1, -1, 0, 0, 1, 1, 0, 0]
battleships	-0.5	0.80623	[-2, 0, 0, 0, 0, -1, -2, 0, 0, 0]
battlewagon	-0.3	0.64031	[0, 0, -1, -2, 0, 0, 0, 0, 0, 0]
battlewagons	-0.5	0.67082	[0, 0, 0, -1, -2, -1, 0, -1, 0, 0]
battling	-1.1	1.04403	[0, -1, -2, -2, -1, 1, -2, 0, -2, -2]
beaten	-1.8	0.6	[-1, -2, -2, -2, -3, -2, -2, -2, -1, -1]
beating	-2.0	0.63246	[-2, -3, -2, -2, -1, -1, -2, -3, -2, -2]
belittle	-1.9	0.53852	[-2, -2, -2, -1, -2, -2, -1, -2, -3, -2]
belittled	-2.0	1.0	[-3, -2, -3, -3, -2, -3, -1, -1, -2, 0]
bereave	-2.1	1.13578	[0, -2, -2, -3, -3, -4, -3, -2, -1, -1]
bereaved	-2.1	0.9434	[-2, -2, -2, -1, -2, -1, -4, -1, -3, -3]
bereaves	-1.9	1.22066	[0, -3, 0, -1, -3, -2, -3, -1, -3, -3]
bereaving	-1.3	1.84662	[-3, -4, -3, 1, -2, 0, -3, -1, 1, 1]
betray	-3.2	0.6	[-3, -4, -4, -3, -2, -3, -4, -3, -3, -3]
betrayal	-2.8	0.74833	[-3, -4, -4, -2, -3, -2, -3, -3, -2, -2]
betrayed	-3.0	0.63246	[-2, -3, -3, -3, -4, -4, -3, -3, -2, -3]
betraying	-2.5	0.67082	[-2, -2, -3, -2, -3, -2, -4, -2, -2, -3]
betrays	-2.5	0.67082	[-2, -3, -3, -2, -2, -2, -4, -2, -3, -2]
bias	-0.4	1.11355	[-1, -2, 0, -2, -1, 1, -1, 1, 0, 1]
biased	-1.1	0.83066	[-2, -2, -1, -1, -1, -1, -1, 1, -2, -1]
bitch	-2.8	0.87178	[-1, -4, -2, -4, -3, -2, -3, -3, -3, -3]
bitched	-2.6	1.0198	[-1, -3, -2, -3, -2, -1, -4, -3, -3, -4]
bitcheries	-2.3	0.78102	[-2, -2, -2, -4, -2, -2, -3, -1, -3, -2]
bitchery	-2.7	1.18743	[-2, -2, -4, -2, -4, -4, -1, -1, -3, -4]
bitches	-2.9	0.9434	[-2, -1, -3, -3, -2, -4, -4, -3, -3, -4]
bitchier	-2.0	0.63246	[-2, -3, -1, -2, -3, -1, -2, -2, -2, -2]
bitchiest	-3.0	0.7746	[-2, -4, -2, -3, -4, -3, -3, -4, -2, -3]
bitchily	-2.6	1.11355	[-4, -4, -2, -2, -1, -4, -1, -2, -3, -3]
bitchiness	-2.6	0.66332	[-3, -3, -2, -2, -3, -3, -1, -3, -3, -3]
bitching	-1.1	1.64012	[-2, 2, -2, -1, 2, -1, -2, -2, -3, -2]
bitchy	-2.3	1.00499	[-4, -1, -2, -3, -3, -2, -1, -1, -3, -3]
bitter	-1.8	0.4	[-2, -2, -2, -1, -2, -2, -1, -2, -2, -2]
bitterbrush	-0.2	0.74833	[0, 0, 0, 0, -2, 1, 0, 0, -1, 0]
bitterbrushes	-0.6	0.8	[-1, 0, -2, -1, -2, 0, 0, 0, 0, 0]
bittered	-1.8	1.07703	[-1, -1, -3, -1, -2, -4, -2, 0, -2, -2]
bitterer	-1.9	1.04403	[-1, -2, -3, -1, -1, -4, -3, -1, -2, -1]
bitterest	-2.3	1.41774	[-4, -4, -2, -1, 1, -2, -3, -3, -2, -3]
bittering	-1.2	0.87178	[0, 0, -1, -2, 0, -2, -1, -2, -2, -2]
bitterish	-1.6	0.8	[0, -2, -1, -1, -2, -2, -2, -1, -3, -2]
bitterly	-2.0	0.63246	[-2, -2, -1, -1, -2, -2, -3, -2, -2, -3]
bittern	-0.2	0.6	[0, 0, -2, 0, 0, 0, 0, 0, 0, 0]
bitterness	-1.7	0.45826	[-2, -2, -1, -2, -1, -2, -1, -2, -2, -2]
bitterns	-0.4	1.11355	[0, 0, 0, -3, 0, 0, 0, 1, 0, -2]
bitterroots	-0.2	0.4	[0, 0, 0, -1, -1, 0, 0, 0, 0, 0]
bitters	-0.4	0.4899	[-1, -1, -1, 0, 0, 0, 0, -1, 0, 0]
bittersweet	-0.3	0.64031	[0, -1, 0, 0, 0, 0, 0, 0, -2, 0]
bittersweetness	-0.6	0.91652	[0, 0, 0, -2, 0, -2, 0, 0, -2, 0]
bittersweets	-0.2	0.9798	[-2, 1, 0, 0, 0, -2, 0, 0, 0, 1]
bitterweeds	-0.5	0.67082	[0, -2, 0, -1, -1, 0, 0, -1, 0, 0]
bizarre	-1.3	1.00499	[-2, 0, 0, -2, 0, -1, -3, -2, -1, -2]
blah	-0.4	1.49666	[-2, -1, -1, -1, -1, -1, -1, 3, 2, -1]
blam	-0.2	1.16619	[-1, 0, 0, -1, -1, -2, -1, 1, 2, 1]
blamable	-1.8	0.4	[-2, -2, -2, -2, -1, -1, -2, -2, -2, -2]
blamably	-1.8	0.4	[-2, -2, -2, -2, -1, -1, -2, -2, -2, -2]
blame	-1.4	1.42829	[-4, -2, -2, -1, -1, -1, -2, 2, -2, -1]
blamed	-2.1	0.53852	[-2, -2, -2, -2, -3, -2, -2, -2, -3, -1]
blameful	-1.7	0.45826	[-2, -2, -2, -2, -2, -2, -1, -1, -2, -1]
blamefully	-1.6	0.66332	[-1, -2, -1, -1, -2, -1, -1, -2, -2, -3]
blamer	-2.1	0.83066	[-2, -2, -1, -2, -3, -3, -3, -1, -1, -3]
blamers	-2.0	0.63246	[-3, -2, -2, -3, -1, -2, -2, -1, -2, -2]
blames	-1.7	0.45826	[-2, -2, -1, -2, -2, -2, -2, -1, -1, -2]
blameworthiness	-1.6	0.66332	[-2, -2, -1, -2, -2, -1, -3, -1, -1, -1]
blameworthy	-2.3	0.78102	[-3, -3, -2, -2, -2, -1, -1, -3, -3, -3]
blaming	-2.2	0.6	[-2, -3, -1, -3, -2, -2, -3, -2, -2, -2]
blind	-1.7	1.00499	[-4, -1, -1, -2, -1, -1, -3, -2, -1, -1]
block	-1.9	1.13578	[-3, -2, -1, -2, 0, 0, -3, -2, -3, -3]
blocked	-1.1	1.13578	[-1, 0, 0, -1, -2, -1, -1, -4, -1, 0]
blocking	-1.6	0.91652	[-1, -1, -1, -1, -2, -2, -4, -1, -2, -1]
blocks	-0.9	1.13578	[-1, 0, -1, -2, -2, -2, -1, -1, 2, -1]
bloody	-1.9	0.7	[-2, -2, -2, 0, -2, -2, -3, -2, -2, -2]
blurry	-0.4	1.28062	[-1, -1, -1, -1, 2, -2, -1, 2, 0, -1]
boldfaced	-0.1	1.22066	[0, 0, 0, 2, -1, -2, 2, -1, -1, 0]
bomb	-2.2	0.87178	[-2, -2, -1, -3, -4, -3, -2, -1, -2, -2]
bore	-1.0	0.44721	[-1, -2, 0, -1, -1, -1, -1, -1, -1, -1]
boreal	-0.3	0.9	[0, 0, 0, 0, 1, -2, 0, 0, -2, 0]
borecole	-0.2	0.74833	[1, 0, 0, 0, -1, -2, 0, 0, 0, 0]
borecoles	-0.3	0.45826	[-1, 0, 0, 0, 0, 0, -1, 0, -1, 0]
bored	-1.1	0.9434	[-2, -1, -2, -1, 0, 0, -3, 0, -1, -1]
boredom	-1.3	0.45826	[-1, -1, -1, -1, -2, -1, -1, -2, -2, -1]
boredoms	-1.1	0.83066	[-1, -1, -1, -2, 1, -1, -2, -1, -1, -2]
boreholes	-0.2	0.74833	[0, 0, 0, 0, 0, 1, -1, 0, -2, 0]
borer	-0.4	0.4899	[0, -1, 0, 0, -1, -1, 0, 0, 0, -1]
borers	-1.2	0.9798	[-1, 0, -2, -1, -1, -3, -2, 0, -2, 0]
bores	-1.3	0.78102	[-2, -1, -2, -1, -1, -1, -3, 0, -1, -1]
borescopes	-0.1	0.83066	[-1, 0, -1, 2, 0, 0, 0, 0, -1, 0]
boresome	-1.3	0.45826	[-2, -1, -1, -1, -1, -1, -2, -1, -2, -1]
boring	-1.3	0.45826	[-1, -1, -1, -1, -1, -2, -1, -1, -2, -2]
bother	-1.4	0.91652	[-1, -1, -1, -2, -3, -3, -1, -1, -1, 0]
botheration	-1.7	0.64031	[-1, -1, -1, -2, -2, -1, -2, -2, -2, -3]
botherations	-1.3	0.64031	[-2, -2, -2, -1, -2, 0, -1, -1, -1, -1]
bothered	-1.3	0.45826	[-1, -1, -2, -1, -2, -1, -1, -1, -1, -2]
bothering	-1.6	0.4899	[-2, -1, -2, -2, -1, -1, -1, -2, -2, -2]
bothers	-0.8	0.9798	[-1, -2, -1, -1, 2, -1, -1, -1, -1, -1]
bothersome	-1.3	0.45826	[-2, -1, -1, -1, -1, -1, -2, -2, -1, -1]
boycott	-1.3	0.45826	[-2, -1, -1, -1, -1, -2, -1, -1, -2, -1]
boycotted	-1.7	0.64031	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -1]
boycotting	-1.7	0.64031	[-2, -2, -2, 0, -2, -1, -2, -2, -2, -2]
boycotts	-1.4	0.91652	[-2, -2, -2, -2, -1, -2, -1, 1, -1, -2]
brainwashing	-1.5	1.28452	[-2, -2, -2, -3, -1, -2, 2, -1, -2, -2]
bribe	-0.8	1.98997	[-3, 0, -1, -2, -1, -2, -4, 1, 3, 1]
broke	-1.8	0.4	[-2, -2, -2, -2, -1, -2, -2, -1, -2, -2]
broken	-2.1	0.53852	[-2, -2, -2, -2, -3, -2, -1, -3, -2, -2]
brutal	-3.1	0.7	[-3, -3, -4, -2, -3, -4, -3, -4, -3, -2]
brutalise	-2.7	1.1	[-4, -3, -3, -4, -3, -2, -2, -3, 0, -3]
brutalised	-2.9	0.83066	[-3, -3, -2, -3, -3, -4, -4, -1, -3, -3]
brutalises	-3.2	0.4	[-3, -3, -3, -3, -3, -4, -4, -3, -3, -3]
brutalising	-2.8	0.74833	[-3, -3, -4, -3, -2, -3, -3, -3, -1, -3]
brutalities	-2.6	1.0198	[-4, -2, -2, -4, -2, -4, -2, -3, -1, -2]
brutality	-3.0	0.63246	[-2, -3, -4, -2, -3, -3, -3, -4, -3, -3]
brutalization	-2.1	2.16564	[-3, -2, -4, -2, -4, -4, 2, -3, 2, -3]
brutalizations	-2.3	0.64031	[-2, -2, -3, -2, -1, -3, -3, -2, -2, -3]
brutalize	-2.9	0.7	[-3, -4, -3, -3, -2, -2, -3, -4, -2, -3]
brutalized	-2.4	0.4899	[-3, -2, -2, -3, -2, -2, -3, -3, -2, -2]
brutalizes	-3.2	0.6	[-4, -4, -3, -2, -3, -4, -3, -3, -3, -3]
brutalizing	-3.4	0.66332	[-4, -3, -4, -3, -4, -4, -3, -4, -2, -3]
brutally	-3.0	0.44721	[-3, -3, -3, -3, -3, -3, -3, -2, -3, -4]
bullied	-3.1	0.9434	[-4, -4, -4, -2, -2, -4, -4, -3, -2, -2]
bullshit	-2.8	0.6	[-3, -3, -3, -3, -3, -4, -2, -3, -2, -2]
bully	-2.2	1.6	[-2, -3, -3, -4, -2, -1, 2, -3, -3, -3]
bullying	-2.9	0.7	[-3, -2, -3, -2, -4, -2, -3, -3, -4, -3]
bummer	-1.6	0.8	[-3, -1, -1, -1, -3, -1, -1, -2, -2, -1]
burden	-1.9	0.53852	[-2, -2, -1, -2, -3, -2, -1, -2, -2, -2]
burdened	-1.7	0.45826	[-2, -2, -2, -2, -1, -2, -1, -2, -2, -1]
burdener	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -2, -1, -2, -1]
burdeners	-1.7	1.00499	[-2, -2, -2, -1, -3, -2, 0, 0, -2, -3]
burdening	-1.4	0.66332	[-2, -1, -2, -2, -1, -1, -1, 0, -2, -2]
burdens	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -1, -2, -2]
burdensome	-1.8	0.9798	[-1, -1, -3, -2, -1, -2, -2, -1, -4, -1]
can't stand	-2.0	0.63246	[-2, -2, -2, -1, -1, -2, -3, -2, -2, -3]
cancel	-1.0	0.63246	[-2, -1, -1, -1, -1, 0, -1, 0, -2, -1]
cancelled	-1.0	0.44721	[-1, -1, -1, -1, 0, -1, -1, -2, -1, -1]
cancelling	-0.8	0.74833	[0, 0, -1, 0, -1, -1, 0, -2, -1, -2]
cancels	-0.9	0.53852	[0, -1, 0, -1, -1, -1, -1, -1, -2, -1]
cancer	-3.4	0.8	[-2, -4, -3, -4, -4, -2, -3, -4, -4, -4]
careless	-1.5	0.5	[-2, -1, -1, -2, -2, -1, -2, -2, -1, -1]
carelessly	-1.0	0.44721	[-1, -1, -1, -2, -1, 0, -1, -1, -1, -1]
carelessness	-1.4	0.4899	[-2, -1, -1, -2, -1, -2, -1, -1, -2, -1]
carelessnesses	-1.6	1.11355	[-4, -2, -2, -3, -1, 0, -1, -1, -1, -1]
casualty	-2.4	0.91652	[-4, -3, -3, -2, -1, -2, -3, -1, -2, -3]
catastrophe	-3.4	0.4899	[-3, -3, -3, -4, -4, -3, -3, -3, -4, -4]
catastrophic	-2.2	2.22711	[-3, -2, -4, -4, -4, -3, -2, -4, 2, 2]
cautious	-0.4	0.66332	[0, 1, -1, 0, 0, 0, -1, -1, -1, -1]
censor	-2.0	1.34164	[0, -3, -2, -3, -3, 0, -4, -1, -1, -3]
censored	-0.6	1.68523	[-1, -1, -1, 2, -3, -2, -1, -1, -1, 3]
censors	-1.2	1.07703	[-1, 0, -3, 0, -1, 0, -1, -2, -1, -3]
chagrin	-1.9	0.53852	[-1, -2, -3, -2, -1, -2, -2, -2, -2, -2]
chagrined	-1.4	1.2	[-1, -2, 2, -1, -2, -2, -2, -2, -2, -2]
challenged	-0.4	1.62481	[0, -2, 1, -1, -3, -1, 3, -1, 1, -1]
challengingly	-0.6	1.68523	[0, -1, -2, 1, -3, 2, -2, -1, 2, -2]
champac	-0.2	0.6	[0, 0, -2, 0, 0, 0, 0, 0, 0, 0]
champaks	-0.2	0.6	[0, 0, 0, 0, 0, 0, -2, 0, 0, 0]
champer	-0.1	0.53852	[0, -1, 1, 0, 0, 0, 0, -1, 0, 0]
champerties	-0.1	0.83066	[0, -1, 1, 1, 0, 0, 0, 0, -2, 0]
champerty	-0.2	1.32665	[-2, -1, 0, -1, 0, 0, 0, -2, 2, 2]
chaos	-2.7	0.9	[-2, -2, -3, -1, -4, -3, -3, -2, -3, -4]
chaotic	-2.2	1.4	[-3, -2, -1, -2, -3, 1, -2, -2, -4, -4]
charged	-0.8	0.87178	[-1, -2, -2, -1, -1, 0, -1, 1, 0, -1]
charges	-1.1	0.7	[-2, -2, -2, -1, -1, 0, -1, -1, 0, -1]
charmless	-1.8	0.87178	[-3, -1, -3, -1, -1, -1, -2, -1, -3, -2]
chastise	-2.5	0.92195	[-4, -3, -2, -1, -4, -3, -2, -2, -2, -2]
chastised	-2.2	1.16619	[-2, -3, -2, -4, -1, -1, -3, 0, -3, -3]
chastises	-1.7	1.61555	[-3, -3, -3, -1, 1, -2, 1, -1, -2, -4]
chastising	-1.7	0.78102	[-2, -3, -2, -2, -2, 0, -1, -1, -2, -2]
cheat	-2.0	0.7746	[-2, -3, -3, -2, -2, -1, -1, -1, -2, -3]
cheated	-2.3	0.64031	[-2, -4, -2, -2, -2, -2, -3, -2, -2, -2]
cheater	-2.5	0.67082	[-2, -4, -2, -3, -2, -2, -3, -2, -3, -2]
cheaters	-1.9	0.83066	[-2, -2, -2, -1, -1, -4, -2, -1, -2, -2]
cheating	-2.6	0.91652	[-2, -3, -3, -2, -4, -4, -3, -2, -1, -2]
cheats	-1.8	0.6	[-3, -1, -2, -1, -2, -1, -2, -2, -2, -2]
cheerless	-1.7	1.1	[-2, -3, -2, -2, -3, -2, -1, -1, 1, -2]
cheerlessly	-0.8	1.98997	[-2, 4, -1, -2, -1, -2, -2, -2, 2, -2]
cheerlessness	-1.7	1.48661	[-2, -1, -2, -3, -2, -4, -1, 2, -2, -2]
childish	-1.2	0.74833	[-1, -1, -2, -3, -1, 0, -1, -1, -1, -1]
chilling	-0.1	1.92094	[3, -2, 0, 1, -2, -2, -1, -2, 1, 3]
choke	-2.5	0.92195	[-1, -2, -3, -3, -2, -4, -2, -4, -2, -2]
choked	-2.1	1.3	[-4, -3, 0, -2, -1, -3, -3, -2, 0, -3]
chokes	-2.0	0.89443	[-4, -3, -1, -2, -1, -2, -2, -2, -1, -2]
choking	-2.0	1.26491	[-4, -2, -2, -3, -2, -2, -3, -1, 1, -2]
chucklehead	-1.9	0.53852	[-2, -2, -1, -3, -2, -2, -2, -2, -1, -2]
chuckleheaded	-1.3	1.84662	[-3, -4, -2, 0, 3, -1, -2, 0, -2, -2]
chuckleheads	-1.1	0.9434	[-1, -2, 0, -1, -1, -3, 0, 0, -2, -1]
clouded	-0.2	0.9798	[-2, 0, 2, 0, 0, -1, 0, -1, 0, 0]
clueless	-1.5	0.5	[-1, -2, -1, -2, -2, -1, -1, -1, -2, -2]
cock	-0.6	1.49666	[0, 0, -4, 0, 0, 1, 0, -3, 0, 0]
cocksucker	-3.1	0.83066	[-3, -4, -2, -2, -4, -4, -4, -2, -3, -3]
cocksuckers	-2.6	1.42829	[-4, -3, -4, -3, -3, 1, -3, -1, -3, -3]
cocky	-0.5	1.0247	[2, 0, -1, 0, -1, -2, 0, -1, -1, -1]
coerced	-1.5	0.67082	[-1, -2, -2, -2, -1, 0, -1, -2, -2, -2]
collapse	-2.2	0.87178	[-3, -1, -2, -4, -3, -2, -2, -2, -1, -2]
collapsed	-1.1	1.64012	[-1, -2, -2, -1, -2, -2, 2, 2, -3, -2]
collapses	-1.2	0.87178	[-2, -1, -2, 0, -2, 0, 0, -2, -1, -2]
collapsing	-1.2	0.6	[-1, -1, -2, -2, -2, -1, 0, -1, -1, -1]
collide	-0.3	1.61555	[-3, 0, -1, 3, 0, -1, -1, 2, -1, -1]
collides	-1.1	1.22066	[-2, -2, -1, -1, 0, -2, 2, -2, -1, -2]
colliding	-0.5	1.36015	[-2, 2, -1, -1, 0, -1, -2, 2, -1, -1]
collision	-1.5	0.67082	[-1, -1, -2, -1, -2, -1, -1, -3, -2, -1]
collisions	-1.1	0.7	[0, -2, -1, 0, -1, -1, -2, -2, -1, -1]
colluding	-1.2	1.32665	[-1, -1, -2, -2, 0, -3, 2, -2, -1, -2]
combat	-1.4	1.0198	[0, -2, 0, -2, -2, -2, -1, -3, 0, -2]
combats	-0.8	1.16619	[0, -2, -3, -1, 0, 0, 0, -1, 1, -2]
comedones	-0.8	0.9798	[0, 0, 0, -1, 0, -3, 0, -1, -1, -2]
comedown	-0.8	1.07703	[-1, -1, -1, 0, -2, -1, 2, -1, -2, -1]
comedowns	-0.9	0.53852	[-1, -1, -1, -1, 0, -2, 0, -1, -1, -1]
comfortless	-1.8	0.6	[-3, -2, -1, -2, -1, -2, -1, -2, -2, -2]
compassionless	-2.6	0.8	[-3, -2, -2, -3, -4, -3, -1, -2, -3, -3]
complacent	-0.3	1.1	[2, -1, -1, 1, -1, -1, -1, 1, -1, -1]
complain	-1.5	0.67082	[-1, -1, -1, -2, -1, -2, -3, -2, -1, -1]
complainant	-0.7	0.78102	[0, 0, -1, 0, 0, -2, 0, -1, -2, -1]
complainants	-1.1	1.3	[-2, -1, 0, -2, -3, -2, -1, 1, -2, 1]
complained	-1.7	0.64031	[-1, -3, -2, -2, -1, -1, -2, -2, -1, -2]
complainer	-1.8	0.4	[-2, -2, -2, -2, -1, -2, -2, -2, -1, -2]
complainers	-1.3	1.00499	[-2, -1, -1, -2, -3, 1, -1, -1, -2, -1]
complaining	-0.8	1.249	[-2, -1, -1, -1, -2, -1, -1, 2, 1, -2]
complainingly	-1.7	0.64031	[-1, -2, -1, -2, -1, -2, -1, -2, -3, -2]
complains	-1.6	0.66332	[-1, -2, -1, -2, -2, -3, -1, -1, -1, -2]
complaint	-1.2	1.249	[-1, -1, -2, -2, -1, -3, -1, -1, 2, -2]
complaints	-1.7	0.45826	[-2, -2, -2, -1, -2, -2, -2, -1, -1, -2]
condemn	-1.6	1.0198	[-2, -2, -1, -2, -2, 1, -2, -3, -1, -2]
condemnation	-2.8	0.9798	[-3, -4, -2, -4, -2, -4, -2, -1, -3, -3]
condemned	-1.9	1.81384	[2, -2, -2, -3, -2, -3, -3, -4, 1, -3]
condemns	-2.3	0.64031	[-2, -2, -3, -3, -3, -2, -2, -3, -1, -2]
conflict	-1.3	0.45826	[-2, -2, -1, -2, -1, -1, -1, -1, -1, -1]
conflicting	-1.7	0.64031	[-1, -2, -3, -1, -2, -1, -2, -1, -2, -2]
conflictive	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -3, -2, -1, -2]
conflicts	-1.6	0.8	[-1, -1, -1, -2, -1, -1, -3, -2, -1, -3]
confront	-0.7	0.78102	[0, -1, -1, 0, 1, -1, -1, -2, -1, -1]
confrontation	-1.3	1.55242	[-3, -2, -3, -2, -1, -2, 1, 2, -1, -2]
confrontational	-1.6	0.66332	[-1, -2, -1, -2, -1, -2, -1, -2, -3, -1]
confrontationist	-1.0	1.34164	[-1, -2, -2, 2, 1, -1, -2, -1, -2, -2]
confrontationists	-1.2	1.46969	[-2, -3, -1, -2, 2, 1, -1, -2, -2, -2]
confrontations	-1.5	1.0247	[-1, -3, -2, -1, -3, 0, -2, -2, 0, -1]
confronted	-0.8	0.74833	[-1, -2, -1, -1, -1, -1, -1, -1, 1, 0]
confronter	-0.3	1.1	[0, -2, 1, -2, 0, -1, -1, 0, 1, 1]
confronters	-1.3	1.26886	[-3, -2, -2, -2, -1, -2, 1, 1, -1, -2]
confronting	-0.6	1.11355	[-2, -1, -1, 0, -2, 2, -1, 0, 0, -1]
confronts	-0.9	0.53852	[-1, -1, -1, -1, 0, -1, 0, -1, -2, -1]
confuse	-0.9	0.3	[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1]
confused	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -1, -1, -2, -2]
confusedly	-0.6	1.42829	[-3, -1, -1, 1, -1, -1, -2, 2, 1, -1]
confusedness	-1.5	0.67082	[-3, -1, -1, -2, -1, -2, -2, -1, -1, -1]
confuses	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -1, -1, -2, -2]
confusing	-0.9	0.7	[-1, -1, -1, -2, -1, -1, 1, -1, -1, -1]
confusingly	-1.4	0.66332	[-1, -1, -1, -1, -3, -1, -2, -1, -1, -2]
confusion	-1.2	0.6	[-1, -1, -1, -1, -1, -2, 0, -1, -2, -2]
confusional	-1.2	0.6	[-2, -2, 0, -1, -2, -1, -1, -1, -1, -1]
confusions	-0.9	1.04403	[-1, -2, -1, -1, -1, 2, -2, -1, -1, -1]
conspiracy	-2.4	0.66332	[-2, -2, -3, -3, -2, -2, -4, -2, -2, -2]
constrained	-0.4	1.0198	[-1, 0, -1, -1, -1, -1, 2, -1, 1, -1]
contagion	-2.0	1.18322	[-1, 0, -2, -1, -2, -4, -2, -4, -2, -2]
contagions	-1.5	0.92195	[-2, -2, -2, -2, 1, -2, -1, -1, -2, -2]
contagious	-1.4	0.91652	[-2, -2, -2, 0, -1, -1, -2, 0, -1, -3]
contempt	-2.8	0.6	[-3, -3, -4, -2, -3, -2, -3, -3, -2, -3]
contemptibilities	-2.0	1.09545	[-2, 1, -2, -2, -3, -3, -3, -2, -2, -2]
contemptibility	-0.9	1.51327	[-2, -1, -3, -1, 0, -3, -1, 1, 2, -1]
contemptible	-1.6	1.68523	[-2, -2, -3, -3, -2, -3, -1, -3, 1, 2]
contemptibleness	-1.9	0.7	[-2, -2, -1, -2, -2, -1, -1, -2, -3, -3]
contemptibly	-1.4	1.49666	[-3, 0, -2, -3, -2, -2, -1, -3, 1, 1]
contempts	-1.0	1.48324	[-2, -2, -1, 0, 1, -1, -2, -3, 2, -2]
contemptuous	-2.2	1.83303	[-2, -3, -4, -2, -3, -3, 3, -2, -3, -3]
contemptuously	-2.4	0.8	[-1, -3, -2, -3, -3, -2, -1, -3, -3, -3]
contemptuousness	-1.1	1.57797	[-3, -1, -2, 3, -2, 0, -1, -1, -2, -2]
contentious	-1.2	1.4	[-2, -2, -2, -2, -2, -2, -1, 2, 1, -2]
